time,peak
1112,1.0005984965474983
1716,0.9983372570072779
2322,1.0028597360877187
2925,1.0005984965474983
3530,0.999467876777388
4133,0.9972066372371677
4737,0.9983372570072779
5341,0.999467876777388
5945,0.9983372570072779
6549,0.999467876777388
7153,0.999467876777388
7757,0.9972066372371677
8361,1.0005984965474983
8966,0.9972066372371677
9570,0.9983372570072779
10175,0.9972066372371677
10778,1.0073822151681593
11384,0.9983372570072779
11988,0.9983372570072779
12592,0.9983372570072779
13196,0.9998989323484611
13800,1.0010741901177154
14404,1.000444217826768
15008,0.9978588069860617
15612,0.9913607722382923
16216,0.9986301112707515
16820,0.9973592290732012
17425,0.9979704760395158
18029,1.0014722180240638
18633,0.9937999012319022
19237,0.9963711182720145
19841,0.9955035812855917
20445,0.9987093360592829
21050,0.9998288848006041
21654,0.9987830309865184
22258,0.9998410717511061
22863,0.9985103334123062
23467,0.9972157929960661
24071,0.9987895919730444
24676,0.9979854341390745
25280,0.996647866856863
25885,0.998075372680547
26489,0.9985969795890084
27093,0.9973911193344369
27697,0.9990006176306563
28301,0.9972761273894784
28905,0.9988206093958176
29509,0.9963852679784375
30113,1.0002956702176524
30717,0.9972228277122759
31321,0.998257963250941
31926,0.9963458025647419
32529,0.9942800957994239
33134,0.9967823393804606
33738,0.996830466472215
34343,0.9961126834662022
34947,0.9958061611403277
35552,0.996890480900232
36156,0.9958628673748975
36760,0.999432492901063
